runId,factor,factorLabel,x,runIndex,seed,ok,failureReason,phase,productionTurns,settlementTurns,successTurns,completionTurns,mutationTurns,preparedDishes,totalDishesRequired,redemptions,commonBasketSwaps,directExchanges,settlementSwaps,foodPieceSettlementSwaps,interactions,basketVelocity,directExchangeShare,settlementBurden,liquidityDepth,finalHoardingIndex,maxObservedHoardingIndex,scarcityPressureTotal,localScarcityEvents,localHoardingSkips,localDelayPasses,localBasketSkips
basket_thinness-x10-r002,basket_thinness,Common Basket thinness,0.1,2,economic-time:basket_thinness-x10-r002,true,,complete,133,61,194,194,362,24,24,144,53,44,18,18,539,2.928,0.383,0.033,6.149,0,2,0,0,0,0,5
basket_thinness-x10-r003,basket_thinness,Common Basket thinness,0.1,3,economic-time:basket_thinness-x10-r003,true,,complete,147,49,196,196,359,24,24,144,42,49,14,14,529,2.286,0.467,0.026,6,0,3,0,0,0,0,8
basket_thinness-x10-r004,basket_thinness,Common Basket thinness,0.1,4,economic-time:basket_thinness-x10-r004,true,,complete,166,41,207,207,371,24,24,144,39,48,20,20,531,2.28,0.449,0.038,5.96,0,2,0,0,0,0,6
basket_thinness-x10-r005,basket_thinness,Common Basket thinness,0.1,5,economic-time:basket_thinness-x10-r005,true,,complete,154,60,214,214,378,24,24,144,42,50,13,13,529,2.056,0.476,0.025,6.028,0,2,0,0,0,0,8
basket_thinness-x10-r006,basket_thinness,Common Basket thinness,0.1,6,economic-time:basket_thinness-x10-r006,true,,complete,155,49,204,204,367,24,24,144,40,52,10,10,526,1.961,0.51,0.019,5.818,0,4,0,0,0,0,7
basket_thinness-x10-r007,basket_thinness,Common Basket thinness,0.1,7,economic-time:basket_thinness-x10-r007,true,,complete,172,56,228,228,396,24,24,144,41,51,16,16,532,2,0.472,0.03,6.466,0,2,0,0,0,0,5
basket_thinness-x10-r008,basket_thinness,Common Basket thinness,0.1,8,economic-time:basket_thinness-x10-r008,true,,complete,143,47,190,190,356,24,24,144,49,44,20,20,537,2.905,0.389,0.037,6.353,0,2,0,0,0,0,9
basket_thinness-x10-r009,basket_thinness,Common Basket thinness,0.1,9,economic-time:basket_thinness-x10-r009,true,,complete,177,45,222,222,389,24,24,144,41,52,13,13,530,1.946,0.491,0.025,6.086,0,3,0,0,0,0,9
basket_thinness-x10-r010,basket_thinness,Common Basket thinness,0.1,10,economic-time:basket_thinness-x10-r010,true,,complete,157,56,213,213,374,24,24,144,41,47,17,17,529,2.178,0.448,0.032,6.311,0,3,0,0,0,0,3
basket_thinness-x10-r011,basket_thinness,Common Basket thinness,0.1,11,economic-time:basket_thinness-x10-r011,true,,complete,142,55,197,197,369,24,24,144,43,52,16,16,535,2.396,0.468,0.03,5.987,0,2,0,0,0,0,4
basket_thinness-x10-r012,basket_thinness,Common Basket thinness,0.1,12,economic-time:basket_thinness-x10-r012,true,,complete,158,54,212,212,383,24,24,144,40,53,16,16,533,2.113,0.486,0.03,6.208,0,3,0,0,0,0,6
basket_thinness-x15-r001,basket_thinness,Common Basket thinness,0.15,1,economic-time:basket_thinness-x15-r001,true,,complete,167,64,231,231,397,24,24,144,42,50,15,15,531,1.974,0.467,0.028,5.808,0,2,0,0,0,0,12
basket_thinness-x15-r002,basket_thinness,Common Basket thinness,0.15,2,economic-time:basket_thinness-x15-r002,true,,complete,163,72,235,235,408,24,24,144,41,54,15,15,534,1.906,0.491,0.028,5.861,0,4,0,0,0,0,12
basket_thinness-x15-r003,basket_thinness,Common Basket thinness,0.15,3,economic-time:basket_thinness-x15-r003,true,,complete,167,48,215,215,383,24,24,144,33,55,16,16,528,1.823,0.529,0.03,6.292,0,3,0,0,0,0,7
basket_thinness-x15-r004,basket_thinness,Common Basket thinness,0.15,4,economic-time:basket_thinness-x15-r004,true,,complete,135,60,195,195,368,24,24,144,63,40,21,21,548,3.446,0.323,0.038,6.24,0,2,0,0,0,0,15
basket_thinness-x15-r005,basket_thinness,Common Basket thinness,0.15,5,economic-time:basket_thinness-x15-r005,true,,complete,175,79,254,254,438,24,24,144,40,56,23,23,543,1.984,0.471,0.042,6.304,0,4,0,0,0,0,13
basket_thinness-x15-r006,basket_thinness,Common Basket thinness,0.15,6,economic-time:basket_thinness-x15-r006,true,,complete,158,80,238,238,421,24,24,144,44,55,20,20,543,2.151,0.462,0.037,6.413,0,2,0,0,0,0,8
basket_thinness-x15-r007,basket_thinness,Common Basket thinness,0.15,7,economic-time:basket_thinness-x15-r007,true,,complete,143,62,205,205,374,24,24,144,65,38,19,19,546,3.278,0.311,0.035,6.02,0,3,0,0,0,0,15
basket_thinness-x15-r008,basket_thinness,Common Basket thinness,0.15,8,economic-time:basket_thinness-x15-r008,true,,complete,151,73,224,224,398,24,24,144,61,42,20,20,547,2.893,0.341,0.037,6.526,0,2,0,0,0,0,21
basket_thinness-x15-r009,basket_thinness,Common Basket thinness,0.15,9,economic-time:basket_thinness-x15-r009,true,,complete,167,58,225,225,392,24,24,144,40,49,20,20,533,2.133,0.45,0.038,6.553,0,2,0,0,0,0,11
basket_thinness-x15-r010,basket_thinness,Common Basket thinness,0.15,10,economic-time:basket_thinness-x15-r010,true,,complete,158,54,212,212,388,24,24,144,35,55,22,22,536,2.151,0.491,0.041,6.205,0,3,0,0,0,0,10
basket_thinness-x15-r011,basket_thinness,Common Basket thinness,0.15,11,economic-time:basket_thinness-x15-r011,true,,complete,143,59,202,202,369,24,24,144,46,47,18,18,535,2.535,0.423,0.034,5.925,0,3,0,0,0,0,12
basket_thinness-x15-r012,basket_thinness,Common Basket thinness,0.15,12,economic-time:basket_thinness-x15-r012,true,,complete,149,63,212,212,377,24,24,144,58,40,18,18,540,2.868,0.345,0.033,6.391,0,3,0,0,0,0,20
basket_thinness-x20-r001,basket_thinness,Common Basket thinness,0.2,1,economic-time:basket_thinness-x20-r001,true,,complete,159,49,208,208,371,24,24,144,37,53,11,11,525,1.846,0.525,0.021,6.203,0,2,0,0,0,0,13
basket_thinness-x20-r002,basket_thinness,Common Basket thinness,0.2,2,economic-time:basket_thinness-x20-r002,true,,complete,162,43,205,205,370,24,24,144,47,47,15,15,533,2.42,0.431,0.028,6.051,0,2,0,0,0,0,12
basket_thinness-x20-r003,basket_thinness,Common Basket thinness,0.2,3,economic-time:basket_thinness-x20-r003,true,,complete,169,50,219,219,391,24,24,144,30,58,17,17,529,1.717,0.552,0.032,6.413,0,3,0,0,0,0,6
basket_thinness-x20-r004,basket_thinness,Common Basket thinness,0.2,4,economic-time:basket_thinness-x20-r004,true,,complete,151,45,196,196,355,24,24,144,41,47,15,15,527,2.286,0.456,0.028,5.986,0,3,0,0,0,0,11
basket_thinness-x20-r005,basket_thinness,Common Basket thinness,0.2,5,economic-time:basket_thinness-x20-r005,true,,complete,133,72,205,205,375,24,24,144,54,45,17,17,540,2.771,0.388,0.031,6.782,0,3,0,0,0,0,15
basket_thinness-x20-r006,basket_thinness,Common Basket thinness,0.2,6,economic-time:basket_thinness-x20-r006,true,,complete,159,60,219,219,383,24,24,144,46,45,19,19,534,2.374,0.409,0.036,5.852,0,3,0,0,0,0,13
basket_thinness-x20-r007,basket_thinness,Common Basket thinness,0.2,7,economic-time:basket_thinness-x20-r007,true,,complete,173,60,233,233,397,24,24,144,44,48,15,15,531,2.026,0.449,0.028,5.813,0,3,0,0,0,0,14
basket_thinness-x20-r008,basket_thinness,Common Basket thinness,0.2,8,economic-time:basket_thinness-x20-r008,true,,complete,159,72,231,231,407,24,24,144,47,47,26,26,544,2.528,0.392,0.048,6.213,0,3,0,0,0,0,23
basket_thinness-x20-r009,basket_thinness,Common Basket thinness,0.2,9,economic-time:basket_thinness-x20-r009,true,,complete,161,69,230,230,406,24,24,144,43,52,20,20,539,2.191,0.452,0.037,6.582,0,3,0,0,0,0,10
basket_thinness-x20-r010,basket_thinness,Common Basket thinness,0.2,10,economic-time:basket_thinness-x20-r010,true,,complete,161,72,233,233,405,24,24,144,39,52,20,20,535,2.026,0.468,0.037,5.52,0,2,0,0,0,0,14
basket_thinness-x20-r011,basket_thinness,Common Basket thinness,0.2,11,economic-time:basket_thinness-x20-r011,true,,complete,150,57,207,207,366,24,24,144,38,49,14,14,525,2.01,0.485,0.027,6.059,0,3,0,0,0,0,14
basket_thinness-x20-r012,basket_thinness,Common Basket thinness,0.2,12,economic-time:basket_thinness-x20-r012,true,,complete,155,51,206,206,371,24,24,144,45,46,19,19,534,2.485,0.418,0.036,5.9,0,2,0,0,0,0,15
basket_thinness-x25-r001,basket_thinness,Common Basket thinness,0.25,1,economic-time:basket_thinness-x25-r001,true,,complete,143,54,197,197,357,24,24,144,41,46,18,18,529,2.396,0.438,0.034,5.533,0,2,0,0,0,0,19
basket_thinness-x25-r002,basket_thinness,Common Basket thinness,0.25,2,economic-time:basket_thinness-x25-r002,true,,complete,157,87,244,244,414,24,24,144,55,44,18,18,541,2.393,0.376,0.033,6.112,0,3,0,0,0,0,32
basket_thinness-x25-r003,basket_thinness,Common Basket thinness,0.25,3,economic-time:basket_thinness-x25-r003,true,,complete,176,56,232,232,399,24,24,144,51,46,15,15,536,2.276,0.411,0.028,6.293,0,2,0,0,0,0,19
basket_thinness-x25-r004,basket_thinness,Common Basket thinness,0.25,4,economic-time:basket_thinness-x25-r004,true,,complete,136,60,196,196,355,24,24,144,62,36,16,16,538,3.184,0.316,0.03,5.936,0,2,0,0,0,0,23
basket_thinness-x25-r005,basket_thinness,Common Basket thinness,0.25,5,economic-time:basket_thinness-x25-r005,true,,complete,169,48,217,217,375,24,24,144,48,43,15,15,530,2.323,0.406,0.028,6.241,0,2,0,0,0,0,23
basket_thinness-x25-r006,basket_thinness,Common Basket thinness,0.25,6,economic-time:basket_thinness-x25-r006,true,,complete,159,55,214,214,376,24,24,144,43,46,18,18,531,2.28,0.43,0.034,6.416,0,2,0,0,0,0,20
basket_thinness-x25-r007,basket_thinness,Common Basket thinness,0.25,7,economic-time:basket_thinness-x25-r007,true,,complete,163,56,219,219,380,24,24,144,44,46,16,16,530,2.192,0.434,0.03,6.158,0,3,0,0,0,0,25
basket_thinness-x25-r008,basket_thinness,Common Basket thinness,0.25,8,economic-time:basket_thinness-x25-r008,true,,complete,175,72,247,247,418,24,24,144,53,43,23,23,543,2.462,0.361,0.042,6.5,0,2,0,0,0,0,30
basket_thinness-x25-r009,basket_thinness,Common Basket thinness,0.25,9,economic-time:basket_thinness-x25-r009,true,,complete,164,54,218,218,376,24,24,144,34,52,11,11,521,1.651,0.536,0.021,6.049,0,3,0,0,0,0,9
basket_thinness-x25-r010,basket_thinness,Common Basket thinness,0.25,10,economic-time:basket_thinness-x25-r010,true,,complete,164,69,233,233,405,24,24,144,50,50,13,13,537,2.163,0.442,0.024,5.823,0,2,0,0,0,0,14
basket_thinness-x25-r011,basket_thinness,Common Basket thinness,0.25,11,economic-time:basket_thinness-x25-r011,true,,complete,152,63,215,215,385,24,24,144,43,50,18,18,535,2.27,0.45,0.034,5.987,0,2,0,0,0,0,26
basket_thinness-x25-r012,basket_thinness,Common Basket thinness,0.25,12,economic-time:basket_thinness-x25-r012,true,,complete,180,98,278,278,453,24,24,144,46,52,16,16,538,1.784,0.456,0.03,6.09,0,3,0,0,0,0,22
basket_thinness-x30-r001,basket_thinness,Common Basket thinness,0.3,1,economic-time:basket_thinness-x30-r001,true,,complete,158,67,225,225,385,24,24,144,44,46,15,15,529,2.098,0.438,0.028,6.067,0,3,0,0,0,0,32
basket_thinness-x30-r002,basket_thinness,Common Basket thinness,0.3,2,economic-time:basket_thinness-x30-r002,true,,complete,193,52,245,245,405,24,24,144,42,47,15,15,528,1.861,0.452,0.028,6.164,0,2,0,0,0,0,29
basket_thinness-x30-r003,basket_thinness,Common Basket thinness,0.3,3,economic-time:basket_thinness-x30-r003,true,,complete,158,79,237,237,399,24,24,144,42,47,17,17,530,1.992,0.443,0.032,5.853,0,3,0,0,0,0,29
basket_thinness-x30-r004,basket_thinness,Common Basket thinness,0.3,4,economic-time:basket_thinness-x30-r004,true,,complete,174,93,267,267,448,24,24,144,57,47,21,21,549,2.337,0.376,0.038,6.287,0,3,0,0,0,0,43
basket_thinness-x30-r005,basket_thinness,Common Basket thinness,0.3,5,economic-time:basket_thinness-x30-r005,true,,complete,192,71,263,263,434,24,24,144,40,53,16,16,533,1.703,0.486,0.03,6.389,0,2,0,0,0,0,20
basket_thinness-x30-r006,basket_thinness,Common Basket thinness,0.3,6,economic-time:basket_thinness-x30-r006,true,,complete,190,55,245,245,408,24,24,144,33,52,17,17,526,1.633,0.51,0.032,6.182,0,3,0,0,0,0,29
basket_thinness-x30-r007,basket_thinness,Common Basket thinness,0.3,7,economic-time:basket_thinness-x30-r007,true,,complete,182,72,254,254,425,24,24,144,48,44,26,26,542,2.331,0.373,0.048,6.667,0,2,0,0,0,0,23
basket_thinness-x30-r008,basket_thinness,Common Basket thinness,0.3,8,economic-time:basket_thinness-x30-r008,true,,complete,154,78,232,232,401,24,24,144,57,41,21,21,543,2.69,0.345,0.039,6.447,0,3,0,0,0,0,27
basket_thinness-x30-r009,basket_thinness,Common Basket thinness,0.3,9,economic-time:basket_thinness-x30-r009,true,,complete,175,59,234,234,394,24,24,144,39,47,18,18,528,1.949,0.452,0.034,6.411,0,3,0,0,0,0,16
basket_thinness-x30-r010,basket_thinness,Common Basket thinness,0.3,10,economic-time:basket_thinness-x30-r010,true,,complete,146,44,190,190,353,24,24,144,40,49,16,16,529,2.358,0.467,0.03,6.333,0,3,0,0,0,0,14
basket_thinness-x30-r011,basket_thinness,Common Basket thinness,0.3,11,economic-time:basket_thinness-x30-r011,true,,complete,159,54,213,213,379,24,24,144,53,42,20,20,539,2.742,0.365,0.037,6.236,0,3,0,0,0,0,14
basket_thinness-x30-r012,basket_thinness,Common Basket thinness,0.3,12,economic-time:basket_thinness-x30-r012,true,,complete,167,71,238,238,399,24,24,144,55,40,17,17,536,2.42,0.357,0.032,6.023,0,2,0,0,0,0,33
basket_thinness-x35-r001,basket_thinness,Common Basket thinness,0.35,1,economic-time:basket_thinness-x35-r001,true,,complete,178,63,241,241,414,24,24,144,56,45,18,18,543,2.456,0.378,0.033,6.5,0,2,0,0,0,0,34
basket_thinness-x35-r002,basket_thinness,Common Basket thinness,0.35,2,economic-time:basket_thinness-x35-r002,true,,complete,162,54,216,216,379,24,24,144,56,42,14,14,536,2.593,0.375,0.026,6.512,0,3,0,0,0,0,35
basket_thinness-x35-r003,basket_thinness,Common Basket thinness,0.35,3,economic-time:basket_thinness-x35-r003,true,,complete,157,76,233,233,392,24,24,144,62,34,20,20,540,2.815,0.293,0.037,6.061,0,3,0,0,0,0,36
basket_thinness-x35-r004,basket_thinness,Common Basket thinness,0.35,4,economic-time:basket_thinness-x35-r004,true,,complete,166,94,260,260,418,24,24,144,36,49,15,15,524,1.569,0.49,0.029,6.224,0,3,0,0,0,0,33
basket_thinness-x35-r005,basket_thinness,Common Basket thinness,0.35,5,economic-time:basket_thinness-x35-r005,true,,complete,175,65,240,240,412,24,24,144,54,47,15,15,540,2.3,0.405,0.028,6.435,0,2,0,0,0,0,49
basket_thinness-x35-r006,basket_thinness,Common Basket thinness,0.35,6,economic-time:basket_thinness-x35-r006,true,,complete,191,60,251,251,420,24,24,144,44,51,14,14,533,1.849,0.468,0.026,6.095,0,3,0,0,0,0,33
basket_thinness-x35-r007,basket_thinness,Common Basket thinness,0.35,7,economic-time:basket_thinness-x35-r007,true,,complete,166,86,252,252,418,24,24,144,54,44,15,15,537,2.19,0.389,0.028,5.988,0,3,0,0,0,0,52
basket_thinness-x35-r008,basket_thinness,Common Basket thinness,0.35,8,economic-time:basket_thinness-x35-r008,true,,complete,171,65,236,236,405,24,24,144,50,49,12,12,535,2.102,0.441,0.022,6.103,0,3,0,0,0,0,38
basket_thinness-x35-r009,basket_thinness,Common Basket thinness,0.35,9,economic-time:basket_thinness-x35-r009,true,,complete,182,57,239,239,404,24,24,144,34,52,18,18,528,1.741,0.5,0.034,6.132,0,3,0,0,0,0,34
basket_thinness-x35-r010,basket_thinness,Common Basket thinness,0.35,10,economic-time:basket_thinness-x35-r010,true,,complete,188,86,274,274,444,24,24,144,51,47,16,16,538,1.956,0.412,0.03,6.06,0,4,0,0,0,0,49
basket_thinness-x35-r011,basket_thinness,Common Basket thinness,0.35,11,economic-time:basket_thinness-x35-r011,true,,complete,186,62,248,248,421,24,24,144,41,53,17,17,535,1.871,0.477,0.032,6,0,3,0,0,0,0,35
basket_thinness-x35-r012,basket_thinness,Common Basket thinness,0.35,12,economic-time:basket_thinness-x35-r012,true,,complete,179,63,242,242,417,24,24,144,53,45,23,23,545,2.512,0.372,0.042,6.511,0,2,0,0,0,0,38
basket_thinness-x40-r001,basket_thinness,Common Basket thinness,0.4,1,economic-time:basket_thinness-x40-r001,true,,complete,161,56,217,217,386,24,24,144,59,41,19,19,543,2.876,0.345,0.035,6.117,0,2,0,0,0,0,44
basket_thinness-x40-r002,basket_thinness,Common Basket thinness,0.4,2,economic-time:basket_thinness-x40-r002,true,,complete,183,56,239,239,407,24,24,144,55,45,14,14,538,2.31,0.395,0.026,6.212,0,3,0,0,0,0,40
basket_thinness-x40-r003,basket_thinness,Common Basket thinness,0.4,3,economic-time:basket_thinness-x40-r003,true,,complete,164,80,244,244,414,24,24,144,39,50,22,22,535,2,0.45,0.041,5.805,0,3,0,0,0,0,42
basket_thinness-x40-r004,basket_thinness,Common Basket thinness,0.4,4,economic-time:basket_thinness-x40-r004,true,,complete,191,79,270,270,455,24,24,144,42,58,18,18,542,1.778,0.492,0.033,6.197,0,3,0,0,0,0,34
basket_thinness-x40-r005,basket_thinness,Common Basket thinness,0.4,5,economic-time:basket_thinness-x40-r005,true,,complete,195,95,290,290,452,24,24,144,46,47,13,13,530,1.628,0.443,0.025,6.4,0,3,0,0,0,0,54
basket_thinness-x40-r006,basket_thinness,Common Basket thinness,0.4,6,economic-time:basket_thinness-x40-r006,true,,complete,201,78,279,279,443,24,24,144,48,46,15,15,533,1.806,0.422,0.028,6.215,0,3,0,0,0,0,37
basket_thinness-x40-r007,basket_thinness,Common Basket thinness,0.4,7,economic-time:basket_thinness-x40-r007,true,,complete,198,75,273,273,450,24,24,144,51,49,19,19,543,2.051,0.412,0.035,6.326,0,2,0,0,0,0,45
basket_thinness-x40-r008,basket_thinness,Common Basket thinness,0.4,8,economic-time:basket_thinness-x40-r008,true,,complete,183,75,258,258,429,24,24,144,47,49,17,17,537,1.984,0.434,0.032,6.038,0,3,0,0,0,0,46
basket_thinness-x40-r009,basket_thinness,Common Basket thinness,0.4,9,economic-time:basket_thinness-x40-r009,true,,complete,184,67,251,251,419,24,24,144,50,48,13,13,535,2.008,0.432,0.024,5.772,0,3,0,0,0,0,46
basket_thinness-x40-r010,basket_thinness,Common Basket thinness,0.4,10,economic-time:basket_thinness-x40-r010,true,,complete,183,85,268,268,445,24,24,144,39,56,17,17,536,1.672,0.5,0.032,6.167,0,3,0,0,0,0,37
basket_thinness-x40-r011,basket_thinness,Common Basket thinness,0.4,11,economic-time:basket_thinness-x40-r011,true,,complete,162,82,244,244,402,24,24,144,55,37,20,20,536,2.459,0.33,0.037,6.055,0,2,0,0,0,0,41
basket_thinness-x40-r012,basket_thinness,Common Basket thinness,0.4,12,economic-time:basket_thinness-x40-r012,true,,complete,156,63,219,219,384,24,24,144,55,42,17,17,538,2.63,0.368,0.032,5.977,0,3,0,0,0,0,41
basket_thinness-x45-r001,basket_thinness,Common Basket thinness,0.45,1,economic-time:basket_thinness-x45-r001,true,,complete,192,66,258,258,426,24,24,144,44,50,15,15,533,1.829,0.459,0.028,6.08,0,2,0,0,0,0,42
basket_thinness-x45-r002,basket_thinness,Common Basket thinness,0.45,2,economic-time:basket_thinness-x45-r002,true,,complete,220,55,275,275,446,24,24,144,46,51,14,14,535,1.745,0.459,0.026,6.079,0,2,0,0,0,0,64
basket_thinness-x45-r003,basket_thinness,Common Basket thinness,0.45,3,economic-time:basket_thinness-x45-r003,true,,complete,179,70,249,249,407,24,24,144,48,44,13,13,529,1.96,0.419,0.025,6.208,0,2,0,0,0,0,38
basket_thinness-x45-r004,basket_thinness,Common Basket thinness,0.45,4,economic-time:basket_thinness-x45-r004,true,,complete,177,139,316,316,474,24,24,144,39,46,18,18,527,1.443,0.447,0.034,6.014,0,2,0,0,0,0,55
basket_thinness-x45-r005,basket_thinness,Common Basket thinness,0.45,5,economic-time:basket_thinness-x45-r005,true,,complete,179,72,251,251,426,24,24,144,44,53,16,16,537,1.912,0.469,0.03,5.697,0,3,0,0,0,0,40
basket_thinness-x45-r006,basket_thinness,Common Basket thinness,0.45,6,economic-time:basket_thinness-x45-r006,true,,complete,189,100,289,289,450,24,24,144,37,51,13,13,525,1.384,0.505,0.025,6.106,0,3,0,0,0,0,41
basket_thinness-x45-r007,basket_thinness,Common Basket thinness,0.45,7,economic-time:basket_thinness-x45-r007,true,,complete,171,89,260,260,427,24,24,144,41,51,15,15,531,1.723,0.477,0.028,5.944,0,3,0,0,0,0,32
basket_thinness-x45-r008,basket_thinness,Common Basket thinness,0.45,8,economic-time:basket_thinness-x45-r008,true,,complete,179,63,242,242,406,24,24,144,44,47,17,17,532,2.017,0.435,0.032,6.26,0,3,0,0,0,0,47
basket_thinness-x45-r009,basket_thinness,Common Basket thinness,0.45,9,economic-time:basket_thinness-x45-r009,true,,complete,195,66,261,261,418,24,24,144,47,41,19,19,531,2.023,0.383,0.036,5.963,0,2,0,0,0,0,56
basket_thinness-x45-r010,basket_thinness,Common Basket thinness,0.45,10,economic-time:basket_thinness-x45-r010,true,,complete,188,63,251,251,425,24,24,144,34,56,19,19,533,1.689,0.514,0.036,5.957,0,4,0,0,0,0,44
basket_thinness-x45-r011,basket_thinness,Common Basket thinness,0.45,11,economic-time:basket_thinness-x45-r011,true,,complete,210,72,282,282,452,24,24,144,35,56,14,14,529,1.39,0.533,0.026,5.662,0,4,0,0,0,0,52
basket_thinness-x45-r012,basket_thinness,Common Basket thinness,0.45,12,economic-time:basket_thinness-x45-r012,true,,complete,196,68,264,264,432,24,24,144,38,54,13,13,529,1.545,0.514,0.025,6.209,0,3,0,0,0,0,38
basket_thinness-x50-r001,basket_thinness,Common Basket thinness,0.5,1,economic-time:basket_thinness-x50-r001,true,,complete,222,81,303,303,479,24,24,144,42,54,17,17,537,1.558,0.478,0.032,6.573,0,3,0,0,0,0,49
basket_thinness-x50-r002,basket_thinness,Common Basket thinness,0.5,2,economic-time:basket_thinness-x50-r002,true,,complete,171,71,242,242,402,24,24,144,53,43,12,12,532,2.149,0.398,0.023,5.827,0,2,0,0,0,0,49
basket_thinness-x50-r003,basket_thinness,Common Basket thinness,0.5,3,economic-time:basket_thinness-x50-r003,true,,complete,216,80,296,296,469,24,24,144,49,51,13,13,537,1.676,0.451,0.024,6.051,0,4,0,0,0,0,80
basket_thinness-x50-r004,basket_thinness,Common Basket thinness,0.5,4,economic-time:basket_thinness-x50-r004,true,,complete,193,80,273,273,453,24,24,144,46,53,19,19,542,1.905,0.449,0.035,5.988,0,3,0,0,0,0,47
basket_thinness-x50-r005,basket_thinness,Common Basket thinness,0.5,5,economic-time:basket_thinness-x50-r005,true,,complete,212,132,344,344,519,24,24,144,40,55,16,16,535,1.302,0.495,0.03,5.847,0,3,0,0,0,0,72
basket_thinness-x50-r006,basket_thinness,Common Basket thinness,0.5,6,economic-time:basket_thinness-x50-r006,true,,complete,204,95,299,299,490,24,24,144,59,53,17,17,553,2.033,0.411,0.031,6.185,0,2,0,0,0,0,72
basket_thinness-x50-r007,basket_thinness,Common Basket thinness,0.5,7,economic-time:basket_thinness-x50-r007,true,,complete,184,76,260,260,426,24,24,144,40,53,11,11,528,1.569,0.51,0.021,6.104,0,2,0,0,0,0,44
basket_thinness-x50-r008,basket_thinness,Common Basket thinness,0.5,8,economic-time:basket_thinness-x50-r008,true,,complete,203,89,292,292,467,24,24,144,50,51,14,14,539,1.753,0.443,0.026,6.125,0,3,0,0,0,0,57
basket_thinness-x50-r009,basket_thinness,Common Basket thinness,0.5,9,economic-time:basket_thinness-x50-r009,true,,complete,228,54,282,282,450,24,24,144,37,56,10,10,527,1.333,0.544,0.019,5.968,0,4,0,0,0,0,44
basket_thinness-x50-r010,basket_thinness,Common Basket thinness,0.5,10,economic-time:basket_thinness-x50-r010,true,,complete,193,141,334,334,496,24,24,144,45,47,14,14,530,1.413,0.443,0.026,5.8,0,3,0,0,0,0,72
basket_thinness-x50-r011,basket_thinness,Common Basket thinness,0.5,11,economic-time:basket_thinness-x50-r011,true,,complete,204,84,288,288,446,24,24,144,41,45,18,18,528,1.639,0.433,0.034,6.653,0,3,0,0,0,0,69
basket_thinness-x50-r012,basket_thinness,Common Basket thinness,0.5,12,economic-time:basket_thinness-x50-r012,true,,complete,190,129,319,319,499,24,24,144,56,49,17,17,546,1.831,0.402,0.031,6.281,0,3,0,0,0,0,66
basket_thinness-x55-r001,basket_thinness,Common Basket thinness,0.55,1,economic-time:basket_thinness-x55-r001,true,,complete,217,77,294,294,455,24,24,144,42,47,16,16,529,1.578,0.448,0.03,6.203,0,2,0,0,0,0,82
basket_thinness-x55-r002,basket_thinness,Common Basket thinness,0.55,2,economic-time:basket_thinness-x55-r002,true,,complete,212,58,270,270,437,24,24,144,43,52,11,11,530,1.6,0.491,0.021,6.114,0,3,0,0,0,0,68
basket_thinness-x55-r003,basket_thinness,Common Basket thinness,0.55,3,economic-time:basket_thinness-x55-r003,true,,complete,245,89,334,334,499,24,24,144,49,46,15,15,534,1.533,0.418,0.028,6.2,0,2,0,0,0,0,81
basket_thinness-x55-r004,basket_thinness,Common Basket thinness,0.55,4,economic-time:basket_thinness-x55-r004,true,,complete,218,85,303,303,461,24,24,144,39,47,16,16,526,1.452,0.461,0.03,5.831,0,3,0,0,0,0,60
basket_thinness-x55-r005,basket_thinness,Common Basket thinness,0.55,5,economic-time:basket_thinness-x55-r005,true,,complete,189,91,280,280,441,24,24,144,27,54,17,17,522,1.257,0.551,0.033,5.917,0,2,0,0,0,0,56
basket_thinness-x55-r006,basket_thinness,Common Basket thinness,0.55,6,economic-time:basket_thinness-x55-r006,true,,complete,174,98,272,272,429,24,24,144,60,35,18,18,537,2.294,0.31,0.034,5.989,0,3,0,0,0,0,82
basket_thinness-x55-r007,basket_thinness,Common Basket thinness,0.55,7,economic-time:basket_thinness-x55-r007,true,,complete,208,59,267,267,424,24,24,144,44,44,16,16,528,1.798,0.423,0.03,6.158,0,2,0,0,0,0,71
basket_thinness-x55-r008,basket_thinness,Common Basket thinness,0.55,8,economic-time:basket_thinness-x55-r008,true,,complete,198,79,277,277,447,24,24,144,52,48,13,13,537,1.877,0.425,0.024,6.062,0,3,0,0,0,0,67
basket_thinness-x55-r009,basket_thinness,Common Basket thinness,0.55,9,economic-time:basket_thinness-x55-r009,true,,complete,170,96,266,266,434,24,24,144,48,47,17,17,536,1.955,0.42,0.032,5.877,0,2,0,0,0,0,60
basket_thinness-x55-r010,basket_thinness,Common Basket thinness,0.55,10,economic-time:basket_thinness-x55-r010,true,,complete,225,39,264,264,422,24,24,144,39,50,10,10,523,1.485,0.505,0.019,6.369,0,2,0,0,0,0,63
basket_thinness-x55-r011,basket_thinness,Common Basket thinness,0.55,11,economic-time:basket_thinness-x55-r011,true,,complete,213,125,338,338,517,24,24,144,44,55,16,16,539,1.42,0.478,0.03,6.289,0,4,0,0,0,0,91
basket_thinness-x55-r012,basket_thinness,Common Basket thinness,0.55,12,economic-time:basket_thinness-x55-r012,true,,complete,228,81,309,309,475,24,24,144,45,49,14,14,532,1.528,0.454,0.026,6.013,0,4,0,0,0,0,74
